Flow ID, Source IP, Source Port, Destination IP, Destination Port, Protocol, Timestamp, Flow Duration, Total Fwd Packets, Total Backward Packets,Total Length of Fwd Packets, Total Length of Bwd Packets, Fwd Packet Length Max, Fwd Packet Length Min, Fwd Packet Length Mean, Fwd Packet Length Std,Bwd Packet Length Max, Bwd Packet Length Min, Bwd Packet Length Mean, Bwd Packet Length Std,Flow Bytes/s, Flow Packets/s, Flow IAT Mean, Flow IAT Std, Flow IAT Max, Flow IAT Min,Fwd IAT Total, Fwd IAT Mean, Fwd IAT Std, Fwd IAT Max, Fwd IAT Min,Bwd IAT Total, Bwd IAT Mean, Bwd IAT Std, Bwd IAT Max, Bwd IAT Min,Fwd PSH Flags, Bwd PSH Flags, Fwd URG Flags, Bwd URG Flags, Fwd Header Length, Bwd Header Length,Fwd Packets/s, Bwd Packets/s, Min Packet Length, Max Packet Length, Packet Length Mean, Packet Length Std, Packet Length Variance,FIN Flag Count, SYN Flag Count, RST Flag Count, PSH Flag Count, ACK Flag Count, URG Flag Count, CWE Flag Count, ECE Flag Count, Down/Up Ratio, Average Packet Size, Avg Fwd Segment Size, Avg Bwd Segment Size, Fwd Header Length.1,Fwd Avg Bytes/Bulk, Fwd Avg Packets/Bulk, Fwd Avg Bulk Rate, Bwd Avg Bytes/Bulk, Bwd Avg Packets/Bulk,Bwd Avg Bulk Rate,Subflow Fwd Packets, Subflow Fwd Bytes, Subflow Bwd Packets, Subflow Bwd Bytes,Init_Win_bytes_forward, Init_Win_bytes_backward, act_data_pkt_fwd, min_seg_size_forward,Active Mean, Active Std, Active Max, Active Min,Idle Mean, Idle Std, Idle Max, Idle Min, Label
192.168.10.3-192.168.10.50-53-59312-17,192.168.10.50,59312,192.168.10.3,53,17,7/7/2017 11:55,158,2,2,46,46.0,23,23,23.0,0.0,23,23,23.0,0.0,582278.481,25316.4557,52.66666667,86.02519011,152.0,3.0,3.0,3.0,0.0,3.0,3.0,3.0,3.0,0.0,3.0,3.0,0,0,0,0,64,64,12658.22785,12658.22785,23,23,23.0,0.0,0.0,0,0,0,0,0,0,0,0,1,28.75,23.0,23.0,64,0,0,0,0,0,0,2,46,2,46,-1,-1,1,32,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,BENIGN
192.168.10.15-205.174.165.73-53104-8080-6,205.174.165.73,8080,192.168.10.15,53104,6,7/7/2017 11:00,65,1,1,6,6.0,6,6,6.0,0.0,6,6,6.0,0.0,184615.3846,30769.23077,65.0,0.0,65.0,65.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,20,20,15384.61538,15384.61538,6,6,6.0,0.0,0.0,0,0,0,0,1,1,0,0,1,9.0,6.0,6.0,20,0,0,0,0,0,0,1,6,1,6,237,256,0,20,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Bot
192.168.10.14-63.148.46.76-51002-443-6,63.148.46.76,443,192.168.10.14,51002,6,7/7/2017 10:03,30,1,1,6,6.0,6,6,6.0,0.0,6,6,6.0,0.0,400000.0,66666.66667,30.0,0.0,30.0,30.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,20,20,33333.33333,33333.33333,6,6,6.0,0.0,0.0,0,0,0,0,1,0,0,0,1,9.0,6.0,6.0,20,0,0,0,0,0,0,1,6,1,6,5042,64240,0,20,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,BENIGN
192.168.10.3-192.168.10.16-53-23695-17,192.168.10.16,23695,192.168.10.3,53,17,7/7/2017 10:06,31517,2,2,62,94.0,31,31,31.0,0.0,47,47,47.0,0.0,4949.70968,126.9156328,10505.66667,18190.28626,31510.0,3.0,4.0,4.0,0.0,4.0,4.0,3.0,3.0,0.0,3.0,3.0,0,0,0,0,64,80,63.45781642,63.45781642,31,47,37.4,8.76356092,76.8,0,0,0,0,0,0,0,0,1,46.75,31.0,47.0,64,0,0,0,0,0,0,2,62,2,94,-1,-1,1,32,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,BENIGN
172.217.10.238-192.168.10.17-443-40478-6,192.168.10.17,40478,172.217.10.238,443,6,7/7/2017 10:25,115944096,21,19,2120,4992.0,903,0,100.952381,265.5758792,1418,0,262.7368421,477.0684603,61.33990643,0.344993849,2972925.538,4542599.224,10000000.0,6.0,116000000.0,5795394.1,4942143.473,10000000.0,223.0,116000000.0,6439314.333,4800774.927,10000000.0,47.0,0,0,0,0,680,616,0.181121771,0.163872078,0,1418,173.4634146,380.763647,144980.9549,0,0,0,1,0,0,0,0,0,177.8,100.952381,262.7368421,680,0,0,0,0,0,0,21,2120,19,4992,29200,391,4,32,50098.33333,33998.64182,146914.0,36177.0,9608891.833,1376370.191,10000000.0,5238518.0,BENIGN
192.168.10.3-192.168.10.19-53-63704-17,192.168.10.19,63704,192.168.10.3,53,17,7/7/2017 11:38,31151,2,2,64,120.0,32,32,32.0,0.0,60,60,60.0,0.0,5906.712465,128.4067927,10383.66667,17981.57416,31147.0,1.0,1.0,1.0,0.0,1.0,1.0,3.0,3.0,0.0,3.0,3.0,0,0,0,0,64,40,64.20339636,64.20339636,32,60,43.2,15.33623161,235.2,0,0,0,0,0,0,0,0,1,54.0,32.0,60.0,64,0,0,0,0,0,0,2,64,2,120,-1,-1,1,32,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,BENIGN
192.168.10.8-205.174.165.73-2921-8080-6,192.168.10.8,2921,205.174.165.73,8080,6,7/7/2017 10:44,69652,4,3,210,134.0,198,0,52.5,97.04122835,128,0,44.66666667,72.23111056,4938.838799,100.4996267,11608.66667,27649.07007,68045.0,17.0,69652.0,23217.33333,39697.38682,69055.0,46.0,68577.0,34288.5,47738.90012,68045.0,532.0,0,0,0,0,92,72,57.42835812,43.07126859,0,198,43.0,76.44232186,5843.428571,0,0,0,1,0,0,0,0,0,49.14285714,52.5,44.66666667,92,0,0,0,0,0,0,4,210,3,134,8192,237,3,20,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Bot
192.168.10.1-192.168.10.3-53-60570-17,192.168.10.3,60570,192.168.10.1,53,17,7/7/2017 11:00,60825,1,1,41,97.0,41,41,41.0,0.0,97,97,97.0,0.0,2268.803946,32.88121661,60825.0,0.0,60825.0,60825.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,32,20,16.4406083,16.4406083,41,97,59.66666667,32.33161507,1045.333333,0,0,0,0,0,0,0,0,1,89.5,41.0,97.0,32,0,0,0,0,0,0,1,41,1,97,-1,-1,0,32,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,BENIGN
192.168.10.16-199.59.150.10-35230-443-6,192.168.10.16,35230,199.59.150.10,443,6,7/7/2017 10:07,118578444,21,17,1002,4869.0,385,0,47.71428571,96.8866053,1448,0,286.4117647,479.5119992,49.51152842,0.320462967,3204822.811,13500000.0,58900000.0,1.0,119000000.0,5928922.2,18100000.0,58900000.0,1.0,118000000.0,7405675.938,20100000.0,59000000.0,2.0,0,0,0,0,680,552,0.177097956,0.143365012,0,1448,150.5384615,341.2510147,116452.2551,0,0,0,1,0,0,0,0,0,154.5,47.71428571,286.4117647,680,0,0,0,0,0,0,21,1002,17,4869,29200,126,7,32,459016.5,466835.4325,789119.0,128914.0,58800000.0,134979.6135,58900000.0,58700000.0,BENIGN
157.240.2.25-192.168.10.8-443-1299-6,157.240.2.25,443,192.168.10.8,1299,6,7/7/2017 9:22,5,3,0,83,0.0,46,6,27.66666667,20.20725942,0,0,0.0,0.0,16600000.0,600000.0,2.5,2.121320344,4.0,1.0,5.0,2.5,2.121320344,4.0,1.0,0.0,0.0,0.0,0.0,0.0,1,0,0,0,60,0,600000.0,0.0,6,46,32.25,18.87458609,356.25,0,1,0,0,1,0,0,0,0,43.0,27.66666667,0.0,60,0,0,0,0,0,0,3,83,0,0,123,-1,2,20,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,BENIGN
192.168.10.15-205.174.165.73-53026-8080-6,192.168.10.15,53026,205.174.165.73,8080,6,7/7/2017 10:50,71936,4,3,207,134.0,195,0,51.75,95.54187564,128,0,44.66666667,72.23111056,4740.324733,97.30871886,11989.33333,28215.59632,69579.0,52.0,71936.0,23978.66667,40836.62271,71131.0,52.0,70207.0,35103.5,48755.71967,69579.0,628.0,0,0,0,0,92,72,55.60498221,41.70373665,0,195,42.625,75.57576615,5711.696429,0,0,0,1,0,0,0,0,0,48.71428571,51.75,44.66666667,92,0,0,0,0,0,0,4,207,3,134,8192,237,3,20,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Bot
192.168.10.5-34.199.20.76-52058-443-6,192.168.10.5,52058,34.199.20.76,443,6,7/7/2017 10:17,1147280,8,10,1045,1069.0,517,0,130.625,181.7250179,689,0,106.9,208.8484033,1842.619064,15.68928248,67487.05882,220669.7215,918137.0,2.0,147141.0,21020.14286,25360.43666,48491.0,21.0,1099225.0,122136.1111,300022.1733,918137.0,2.0,0,0,0,0,172,212,6.973014434,8.716268043,0,689,111.2631579,188.4580242,35516.4269,0,0,0,1,0,0,0,0,1,117.4444444,130.625,106.9,172,0,0,0,0,0,0,8,1045,10,1069,8192,118,7,20,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,BENIGN
172.217.6.238-192.168.10.19-443-60257-6,192.168.10.19,60257,172.217.6.238,443,6,7/7/2017 10:08,5198708,9,6,383,4478.0,190,0,42.55555556,76.65362208,1418,0,746.3333333,714.9603252,935.0400138,2.885332279,371336.2857,1344049.778,5040736.0,2.0,5198708.0,649838.5,1774386.862,5040736.0,22.0,82825.0,16565.0,22306.70598,43575.0,188.0,0,0,0,0,296,200,1.731199367,1.154132911,0,1418,303.8125,546.7720084,298959.6292,0,0,0,1,0,0,0,0,0,324.0666667,42.55555556,746.3333333,296,0,0,0,0,0,0,9,383,6,4478,29200,349,3,32,157950.0,0.0,157950.0,157950.0,5040736.0,0.0,5040736.0,5040736.0,BENIGN
192.168.10.15-205.174.165.73-52328-8080-6,205.174.165.73,8080,192.168.10.15,52328,6,7/7/2017 10:30,3,1,1,6,6.0,6,6,6.0,0.0,6,6,6.0,0.0,4000000.0,666666.6667,3.0,0.0,3.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,20,20,333333.3333,333333.3333,6,6,6.0,0.0,0.0,0,0,0,0,1,1,0,0,1,9.0,6.0,6.0,20,0,0,0,0,0,0,1,6,1,6,237,256,0,20,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Bot
192.168.10.8-205.174.165.73-4804-8080-6,192.168.10.8,4804,205.174.165.73,8080,6,7/7/2017 12:26,996989,3,3,0,18.0,0,0,0.0,0.0,6,6,6.0,0.0,18.05436168,6.018120561,199397.8,272352.6481,498557.0,371.0,996618.0,498309.0,1204.909955,499161.0,497457.0,996464.0,498232.0,984.2926394,498928.0,497536.0,0,0,0,0,92,60,3.009060281,3.009060281,0,6,2.571428571,3.207134903,10.28571429,0,0,0,1,0,0,0,0,1,3.0,0.0,6.0,92,0,0,0,0,0,0,3,0,3,18,8192,0,0,28,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Bot
192.168.10.5-205.174.165.73-50059-8080-6,192.168.10.5,50059,205.174.165.73,8080,6,7/7/2017 11:01,61073,4,3,208,134.0,196,0,52.0,96.04165763,128,0,44.66666667,72.23111056,5599.85591,114.6169338,10178.83333,23665.36227,58473.0,41.0,61073.0,20357.66667,34757.38531,60491.0,41.0,59093.0,29546.5,40908.24861,58473.0,620.0,0,0,0,0,92,72,65.49539076,49.12154307,0,196,42.75,75.86407017,5755.357143,0,0,0,1,0,0,0,0,0,48.85714286,52.0,44.66666667,92,0,0,0,0,0,0,4,208,3,134,8192,237,3,20,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Bot
192.168.10.3-192.168.10.19-53-31784-17,192.168.10.19,31784,192.168.10.3,53,17,7/7/2017 10:28,211,2,2,72,282.0,36,36,36.0,0.0,141,141,141.0,0.0,1677725.118,18957.34597,70.33333333,80.84759324,160.0,3.0,3.0,3.0,0.0,3.0,3.0,48.0,48.0,0.0,48.0,48.0,0,0,0,0,40,40,9478.672986,9478.672986,36,141,78.0,57.51086854,3307.5,0,0,0,0,0,0,0,0,1,97.5,36.0,141.0,40,0,0,0,0,0,0,2,72,2,282,-1,-1,1,20,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,BENIGN
192.168.10.3-192.168.10.19-53-15703-17,192.168.10.19,15703,192.168.10.3,53,17,7/7/2017 10:21,351546,2,2,82,306.0,41,41,41.0,0.0,153,153,153.0,0.0,1103.696245,11.3783118,117182.0,202882.9053,351451.0,47.0,48.0,48.0,0.0,48.0,48.0,47.0,47.0,0.0,47.0,47.0,0,0,0,0,64,40,5.6891559,5.6891559,41,153,85.8,61.34492644,3763.2,0,0,0,0,0,0,0,0,1,107.25,41.0,153.0,64,0,0,0,0,0,0,2,82,2,306,-1,-1,1,32,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,BENIGN
192.168.10.9-205.174.165.73-5489-8080-6,192.168.10.9,5489,205.174.165.73,8080,6,7/7/2017 11:25,1024441,3,3,0,18.0,0,0,0.0,0.0,6,6,6.0,0.0,17.57055799,5.856852664,204888.2,279871.708,514285.0,412.0,1024029.0,512014.5,3891.208617,514766.0,509263.0,1023822.0,511911.0,3939.998985,514697.0,509125.0,0,0,0,0,92,60,2.928426332,2.928426332,0,6,2.571428571,3.207134903,10.28571429,0,0,0,1,0,0,0,0,1,3.0,0.0,6.0,92,0,0,0,0,0,0,3,0,3,18,8192,0,0,28,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Bot
192.168.10.9-205.174.165.73-2363-8080-6,205.174.165.73,8080,192.168.10.9,2363,6,7/7/2017 10:19,125,1,1,6,6.0,6,6,6.0,0.0,6,6,6.0,0.0,96000.0,16000.0,125.0,0.0,125.0,125.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,20,20,8000.0,8000.0,6,6,6.0,0.0,0.0,0,0,0,0,1,1,0,0,1,9.0,6.0,6.0,20,0,0,0,0,0,0,1,6,1,6,237,256,0,20,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Bot
192.168.10.14-205.174.165.73-51800-8080-6,205.174.165.73,8080,192.168.10.14,51800,6,7/7/2017 10:55,18,1,1,6,6.0,6,6,6.0,0.0,6,6,6.0,0.0,666666.6667,111111.1111,18.0,0.0,18.0,18.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,20,20,55555.55556,55555.55556,6,6,6.0,0.0,0.0,0,0,0,0,1,1,0,0,1,9.0,6.0,6.0,20,0,0,0,0,0,0,1,6,1,6,237,256,0,20,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Bot
192.168.10.9-205.174.165.73-1991-8080-6,205.174.165.73,8080,192.168.10.9,1991,6,7/7/2017 10:06,29,1,1,6,6.0,6,6,6.0,0.0,6,6,6.0,0.0,413793.1034,68965.51724,29.0,0.0,29.0,29.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,20,20,34482.75862,34482.75862,6,6,6.0,0.0,0.0,0,0,0,0,1,1,0,0,1,9.0,6.0,6.0,20,0,0,0,0,0,0,1,6,1,6,237,256,0,20,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Bot
192.168.10.1-192.168.10.3-53-60521-17,192.168.10.3,60521,192.168.10.1,53,17,7/7/2017 11:10,441,1,1,45,129.0,45,45,45.0,0.0,129,129,129.0,0.0,394557.8231,4535.147392,441.0,0.0,441.0,441.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,32,32,2267.573696,2267.573696,45,129,73.0,48.49742261,2352.0,0,0,0,0,0,0,0,0,1,109.5,45.0,129.0,32,0,0,0,0,0,0,1,45,1,129,-1,-1,0,32,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,BENIGN
172.217.11.35-192.168.10.8-443-2755-6,192.168.10.8,2755,172.217.11.35,443,6,7/7/2017 10:34,14338014,1,5,0,0.0,0,0,0.0,0.0,0,0,0.0,0.0,0.0,0.418467997,2867602.8,3278435.909,8001145.0,36724.0,0.0,0.0,0.0,0.0,0.0,14300000.0,3575322.5,3315379.543,8001145.0,300345.0,0,0,0,0,32,160,0.069744666,0.348723331,0,0,0.0,0.0,0.0,0,0,0,1,0,0,0,0,5,0.0,0.0,0.0,32,0,0,0,0,0,0,1,0,5,0,8192,42780,0,32,6336869.0,0.0,6336869.0,6336869.0,8001145.0,0.0,8001145.0,8001145.0,BENIGN
192.168.10.14-52.84.145.34-52791-443-6,52.84.145.34,443,192.168.10.14,52791,6,7/7/2017 11:48,1,2,0,12,0.0,6,6,6.0,0.0,0,0,0.0,0.0,12000000.0,2000000.0,1.0,0.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,40,0,2000000.0,0.0,6,6,6.0,0.0,0.0,0,0,0,0,1,0,0,0,0,9.0,6.0,0.0,40,0,0,0,0,0,0,2,12,0,0,148,-1,1,20,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,BENIGN
172.217.12.131-192.168.10.9-80-6287-6,192.168.10.9,6287,172.217.12.131,80,6,7/7/2017 12:01,6157171,3,1,12,0.0,6,0,4.0,3.464101615,0,0,0.0,0.0,1.948947008,0.649649003,2052390.333,3522965.273,6120305.0,75.0,6157171.0,3078585.5,4301640.97,6120305.0,36866.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,72,32,0.487236752,0.162412251,0,6,2.4,3.286335345,10.8,0,0,0,1,0,0,0,0,0,3.0,4.0,0.0,72,0,0,0,0,0,0,3,12,1,0,8192,42780,2,20,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,BENIGN
192.168.10.9-205.174.165.73-4073-8080-6,205.174.165.73,8080,192.168.10.9,4073,6,7/7/2017 10:42,39,1,1,6,6.0,6,6,6.0,0.0,6,6,6.0,0.0,307692.3077,51282.05128,39.0,0.0,39.0,39.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,20,20,25641.02564,25641.02564,6,6,6.0,0.0,0.0,0,0,0,0,1,1,0,0,1,9.0,6.0,6.0,20,0,0,0,0,0,0,1,6,1,6,237,256,0,20,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Bot
192.168.10.9-205.174.165.73-1845-8080-6,205.174.165.73,8080,192.168.10.9,1845,6,7/7/2017 10:04,33,1,1,6,6.0,6,6,6.0,0.0,6,6,6.0,0.0,363636.3636,60606.06061,33.0,0.0,33.0,33.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,20,20,30303.0303,30303.0303,6,6,6.0,0.0,0.0,0,0,0,0,1,1,0,0,1,9.0,6.0,6.0,20,0,0,0,0,0,0,1,6,1,6,237,256,0,20,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Bot
192.168.10.3-192.168.10.5-53-50727-17,192.168.10.5,50727,192.168.10.3,53,17,7/7/2017 12:14,144,2,2,80,112.0,40,40,40.0,0.0,56,56,56.0,0.0,1333333.333,27777.77778,48.0,77.07788269,137.0,3.0,4.0,4.0,0.0,4.0,4.0,3.0,3.0,0.0,3.0,3.0,0,0,0,0,40,40,13888.88889,13888.88889,40,56,46.4,8.76356092,76.8,0,0,0,0,0,0,0,0,1,58.0,40.0,56.0,40,0,0,0,0,0,0,2,80,2,112,-1,-1,1,20,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,BENIGN
192.168.10.3-192.168.10.12-53-29793-17,192.168.10.12,29793,192.168.10.3,53,17,7/7/2017 11:10,62050,2,2,66,330.0,33,33,33.0,0.0,165,165,165.0,0.0,6381.95004,64.46414182,20683.33333,35782.15668,62001.0,1.0,1.0,1.0,0.0,1.0,1.0,48.0,48.0,0.0,48.0,48.0,0,0,0,0,80,64,32.23207091,32.23207091,33,165,85.8,72.29937759,5227.2,0,0,0,0,0,0,0,0,1,107.25,33.0,165.0,80,0,0,0,0,0,0,2,66,2,330,-1,-1,1,40,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,BENIGN
182.22.31.124-192.168.10.12-443-44434-6,192.168.10.12,44434,182.22.31.124,443,6,7/7/2017 9:14,4186803,5,1,123,46.0,46,0,24.6,23.27659769,46,46,46.0,0.0,40.36492761,1.433074353,837360.6,1772265.536,4004552.0,41.0,4186803.0,1046700.75,1973765.392,4004552.0,48.0,0.0,0.0,0.0,0.0,0.0,1,0,0,0,160,32,1.194228627,0.238845725,0,46,30.71428571,21.68497395,470.2380952,0,1,0,0,1,0,0,0,0,35.83333333,24.6,46.0,160,0,0,0,0,0,0,5,123,1,46,360,32,2,32,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,BENIGN
192.168.10.15-205.174.165.73-52180-8080-6,205.174.165.73,8080,192.168.10.15,52180,6,7/7/2017 10:10,68,1,1,6,6.0,6,6,6.0,0.0,6,6,6.0,0.0,176470.5882,29411.76471,68.0,0.0,68.0,68.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,20,20,14705.88235,14705.88235,6,6,6.0,0.0,0.0,0,0,0,0,1,1,0,0,1,9.0,6.0,6.0,20,0,0,0,0,0,0,1,6,1,6,237,256,0,20,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Bot
192.168.10.3-192.168.10.19-53-38513-17,192.168.10.19,38513,192.168.10.3,53,17,7/7/2017 11:05,22885,2,2,78,110.0,39,39,39.0,0.0,55,55,55.0,0.0,8214.987983,174.7869784,7628.333333,13128.65646,22788.0,48.0,49.0,49.0,0.0,49.0,49.0,48.0,48.0,0.0,48.0,48.0,0,0,0,0,64,64,87.39348919,87.39348919,39,55,45.4,8.76356092,76.8,0,0,0,0,0,0,0,0,1,56.75,39.0,55.0,64,0,0,0,0,0,0,2,78,2,110,-1,-1,1,32,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,BENIGN
192.168.10.9-205.174.165.73-3850-8080-6,192.168.10.9,3850,205.174.165.73,8080,6,7/7/2017 10:40,92772,4,3,206,134.0,194,0,51.5,95.04209594,128,0,44.66666667,72.23111056,3664.898892,75.45380072,15462.0,36701.46817,90375.0,66.0,92772.0,30924.0,52787.36262,91876.0,66.0,91048.0,45524.0,63428.89249,90375.0,673.0,0,0,0,0,92,72,43.11645755,32.33734316,0,194,42.5,75.2880184,5668.285714,0,0,0,1,0,0,0,0,0,48.57142857,51.5,44.66666667,92,0,0,0,0,0,0,4,206,3,134,8192,237,3,20,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Bot
192.168.10.15-50.63.243.230-50745-80-6,192.168.10.15,50745,50.63.243.230,80,6,7/7/2017 9:44,172165,3,4,434,2279.0,428,0,144.6666667,245.3922031,2267,0,569.75,1131.503535,15758.13899,40.65867046,28694.16667,40951.93176,105760.0,4.0,138535.0,69267.5,51608.18842,105760.0,32775.0,139518.0,46506.0,79804.51997,138655.0,4.0,0,0,0,0,72,92,17.42514448,23.23352598,0,2267,339.125,793.0533107,628933.5536,0,0,0,1,0,0,0,0,1,387.5714286,144.6666667,569.75,72,0,0,0,0,0,0,3,434,4,2279,8192,237,2,20,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,BENIGN
192.168.10.15-205.174.165.73-53844-8080-6,192.168.10.15,53844,205.174.165.73,8080,6,7/7/2017 12:13,1029424,3,3,0,18.0,0,0,0.0,0.0,6,6,6.0,0.0,17.48550646,5.828502153,205884.8,281212.584,515263.0,358.0,1028963.0,514481.5,1611.496354,515621.0,513342.0,1028691.0,514345.5,1949.493396,515724.0,512967.0,0,0,0,0,92,60,2.914251076,2.914251076,0,6,2.571428571,3.207134903,10.28571429,0,0,0,1,0,0,0,0,1,3.0,0.0,6.0,92,0,0,0,0,0,0,3,0,3,18,8192,0,0,28,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Bot
192.168.10.15-205.174.165.73-52922-8080-6,192.168.10.15,52922,205.174.165.73,8080,6,7/7/2017 10:45,71763,4,3,207,134.0,195,0,51.75,95.54187564,128,0,44.66666667,72.23111056,4751.752296,97.54330226,11960.5,28413.66325,69957.0,21.0,71763.0,23921.0,40993.97181,71256.0,21.0,70633.0,35316.5,48989.06491,69957.0,676.0,0,0,0,0,92,72,55.73902986,41.8042724,0,195,42.625,75.57576615,5711.696429,0,0,0,1,0,0,0,0,0,48.71428571,51.75,44.66666667,92,0,0,0,0,0,0,4,207,3,134,8192,237,3,20,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Bot
192.168.10.8-205.174.165.73-2925-8080-6,192.168.10.8,2925,205.174.165.73,8080,6,7/7/2017 10:44,93817,21,28,73320,284.0,10528,0,3491.428571,2670.330627,128,0,10.14285714,23.12560596,784548.6426,522.293401,1954.520833,12221.32234,84854.0,0.0,93817.0,4690.85,19765.90723,88663.0,48.0,92843.0,3438.62963,16272.55173,84854.0,1.0,0,0,0,0,432,572,223.840029,298.453372,0,10528,1472.08,2433.906743,5923902.034,0,0,0,1,0,0,0,0,1,1502.122449,3491.428571,10.14285714,432,0,0,0,0,0,0,21,73320,28,284,8192,1164,20,20,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Bot
192.168.10.25-104.20.114.18-50642-80-6,192.168.10.25,50642,104.20.114.18,80,6,7/7/2017 10:22,65244465,2,0,12,0.0,6,6,6.0,0.0,0,0,0.0,0.0,0.183923648,0.030653941,65200000.0,0.0,65200000.0,65200000.0,65200000.0,65200000.0,0.0,65200000.0,65200000.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,40,0,0.030653941,0.0,6,6,6.0,0.0,0.0,0,0,0,0,1,0,0,0,0,9.0,6.0,0.0,40,0,0,0,0,0,0,2,12,0,0,32850,-1,1,20,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,BENIGN
192.168.10.1-192.168.10.3-53-60665-17,192.168.10.3,60665,192.168.10.1,53,17,7/7/2017 10:39,30554,1,1,52,114.0,52,52,52.0,0.0,114,114,114.0,0.0,5433.003862,65.45787786,30554.0,0.0,30554.0,30554.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,20,20,32.72893893,32.72893893,52,114,72.66666667,35.79571669,1281.333333,0,0,0,0,0,0,0,0,1,109.0,52.0,114.0,20,0,0,0,0,0,0,1,52,1,114,-1,-1,0,20,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,BENIGN
192.168.10.8-205.174.165.73-4554-8080-6,192.168.10.8,4554,205.174.165.73,8080,6,7/7/2017 11:52,997066,3,3,0,18.0,0,0,0.0,0.0,6,6,6.0,0.0,18.05296741,6.017655802,199413.2,272319.5653,498628.0,402.0,996664.0,498332.0,1248.750576,499215.0,497449.0,996436.0,498218.0,1148.341413,499030.0,497406.0,0,0,0,0,92,60,3.008827901,3.008827901,0,6,2.571428571,3.207134903,10.28571429,0,0,0,1,0,0,0,0,1,3.0,0.0,6.0,92,0,0,0,0,0,0,3,0,3,18,8192,0,0,28,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Bot
